"Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc // 鬼滅の刃: 刀鍛冶の里編","5.900.000","Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc // 鬼滅の刃: 刀鍛冶の里編","4.900.000","null","null","null","null"
"SpongeBob SquarePants: Season 5","5.900.000","SpongeBob SquarePants: Season 5","5.700.000","null","null","null","null"
"You: Season 1","5.900.000","You: Season 1","3.900.000","null","null","null","null"
"Vikings: Valhalla: Season 1","5.900.000","Vikings: Valhalla: Season 1","5.400.000","null","null","null","null"
"As the Crow Flies: Season 3 // Kuş Uçuşu: 3. Sezon","5.900.000","null","null","null","null","null","null"
"A Perfect Story: Limited Series // Un cuento perfecto: Miniserie","5.900.000","A Perfect Story: Limited Series // Un cuento perfecto: Miniserie","24.400.000","null","null","null","null"
"I Woke Up A Vampire: Season 2","5.900.000","null","null","null","null","null","null"
"Booba: Season 3","5.900.000","Booba: Season 3","5.900.000","null","null","null","null"
"Mike Epps: Ready to Sell Out","5.900.000","null","null","null","null","null","null"
"Masha and the Bear: Nursery Rhymes: Season 1 // Маша и Медведь. Песенки для малышей: 1 сезон","5.900.000","Masha and the Bear: Nursery Rhymes: Season 1 // Маша и Медведь. Песенки для малышей: 1 сезон","6.600.000","null","null","null","null"
"Crash Landing on You: Limited Series // 사랑의 불시착: 리미티드 시리즈","5.800.000","Crash Landing on You: Limited Series // 사랑의 불시착: 리미티드 시리즈","5.000.000","null","null","null","null"
"Gilmore Girls: Season 1","5.800.000","Gilmore Girls: Season 1","9.000.000","null","null","null","null"
"Shameless (U.S.): Season 1","5.800.000","Shameless (U.S.): Season 1","6.600.000","null","null","null","null"
"The Walking Dead: Season 2","5.800.000","The Walking Dead: Season 2","5.600.000","null","null","null","null"
"Brooklyn Nine-Nine: Season 5","5.800.000","Brooklyn Nine-Nine: Season 5","5.900.000","null","null","null","null"
"The Witcher: Season 1","5.800.000","The Witcher: Season 1","14.800.000","null","null","null","null"
"Buying Beverly Hills: Season 2","5.800.000","null","null","null","null","null","null"
"My Hero Academia: Season 1 // 僕のヒーローアカデミア: シーズン1","5.800.000","My Hero Academia: Season 1 // 僕のヒーローアカデミア: シーズン1","400.000","null","null","null","null"
"Monsters 103 Mercies Dragon Damnation // MONSTERS 一百三情飛龍侍極","5.800.000","null","null","null","null","null","null"
"The Rookie: Season 1","5.700.000","The Rookie: Season 1","2.500.000","null","null","null","null"
"Resident Alien: Season 2","5.700.000","null","null","null","null","null","null"
"Vikings (2013): Season 2","5.700.000","Vikings (2013): Season 2","3.500.000","null","null","null","null"
"BLUE EYE SAMURAI: Season 1","5.700.000","BLUE EYE SAMURAI: Season 1","11.600.000","null","null","null","null"
"Fake Profile: Season 1 // Perfil falso: Temporada 1","5.700.000","Fake Profile: Season 1 // Perfil falso: Temporada 1","11.400.000","null","null","null","null"
"Never Have I Ever: Season 1","5.700.000","Never Have I Ever: Season 1","6.300.000","null","null","null","null"
"Gymnastics Academy: A Second Chance: Season 1","5.700.000","Gymnastics Academy: A Second Chance: Season 1","5.600.000","null","null","null","null"
"All the Light We Cannot See: Limited Series","5.700.000","All the Light We Cannot See: Limited Series","33.900.000","null","null","null","null"
"Worst Roommate Ever: Season 2","5.700.000","null","null","null","null","null","null"
"Cry Babies Magic Tears: Season 2","5.700.000","Cry Babies Magic Tears: Season 2","6.800.000","null","null","null","null"
"S.W.A.T. (2017): Season 2","5.600.000","S.W.A.T. (2017): Season 2","3.500.000","null","null","null","null"
"Gossip Girl (2007): Season 1","5.600.000","Gossip Girl (2007): Season 1","13.000.000","null","null","null","null"
"Dexter: Season 2","5.600.000","null","null","null","null","null","null"
"Squid Game: Season 1 // 오징어 게임: 시즌 1","5.600.000","Squid Game: Season 1 // 오징어 게임: 시즌 1","14.100.000","null","null","null","null"
"Anne with an E: Season 1","5.600.000","Anne with an E: Season 1","4.700.000","null","null","null","null"
"Treason: Limited Series","5.600.000","Treason: Limited Series","6.700.000","null","null","null","null"
"Sharkdog: Season 1","5.600.000","Sharkdog: Season 1","6.000.000","null","null","null","null"
"The Creature Cases: Chapter 2","5.600.000","The Creature Cases: Chapter 2","4.700.000","null","null","null","null"
"House","17:34","null","null","null","null","null","null"
"Manifest: Season 1","5.500.000","Manifest: Season 1","8.600.000","null","null","null","null"
"The Resident: Season 1","5.500.000","null","null","null","null","null","null"
"Love is Blind: Sweden: Season 1 // Love is Blind: Sverige: Säsong 1","5.500.000","null","null","null","null","null","null"
"Virgin River: Season 5","5.500.000","Virgin River: Season 5","35.800.000","null","null","null","null"
"Criminal Code: Season 1 // DNA DO CRIME: Temporada 1","5.500.000","Criminal Code: Season 1 // DNA DO CRIME: Temporada 1","19.700.000","null","null","null","null"
"Brooklyn Nine-Nine: Season 6","5.500.000","Brooklyn Nine-Nine: Season 6","5.600.000","null","null","null","null"
"Cobra Kai: Season 5","5.500.000","Cobra Kai: Season 5","6.300.000","null","null","null","null"
"Peaky Blinders: Season 4","5.500.000","Peaky Blinders: Season 4","6.200.000","null","null","null","null"
"Solo Leveling: Season 1 // 俺だけレベルアップな件: シーズン1","5.500.000","null","null","null","null","null","null"
"The Glory: Season 1 // 더 글로리: 시즌 1","5.400.000","The Glory: Season 1 // 더 글로리: 시즌 1","4.700.000","null","null","null","null"
"Luz: The Light of the Heart: Season 1 // Luz: Temporada 1","5.400.000","null","null","null","null","null","null"
"Monk: Season 3","5.400.000","null","null","null","null","null","null"
"Grizzy and the Lemmings: Season 3","5.400.000","Grizzy and the Lemmings: Season 3","6.800.000","null","null","null","null"
"The Lincoln Lawyer: Season 1","5.400.000","The Lincoln Lawyer: Season 1","20.500.000","null","null","null","null"
"Narcos: Season 1","5.400.000","Narcos: Season 1","4.900.000","null","null","null","null"
"Stay Close: Limited Series","5.400.000","Stay Close: Limited Series","2.000.000","null","null","null","null"
"Loo Loo Kids: Johny & Friends Musical Adventures: Season 1","5.400.000","Loo Loo Kids: Johny & Friends Musical Adventures: Season 1","7.700.000","null","null","null","null"
"Ricky Gervais: Armageddon","5.400.000","Ricky Gervais: Armageddon","8.000.000","null","null","null","null"
"Bodies: Limited Series","5.300.000","Bodies: Limited Series","26.100.000","null","null","null","null"
"The Witcher: Season 3","5.300.000","The Witcher: Season 3","47.900.000","null","null","null","null"
"The Amazing World of Gumball: Season 2","5.300.000","The Amazing World of Gumball: Season 2","6.000.000","null","null","null","null"
"Emily in Paris: Season 1","5.300.000","Emily in Paris: Season 1","4.900.000","null","null","null","null"
"The Outreau Case: A French Nightmare: Limited Series // Outreau : Un cauchemar français: Mini-série","5.300.000","null","null","null","null","null","null"
"Law & Order: Special Victims Unit: The Seventh Year","5.200.000","null","null","null","null","null","null"
"Single’s Inferno: Season 3 // 솔로지옥: 시즌 3","5.200.000","Single’s Inferno: Season 3 // 솔로지옥: 시즌 3","5.600.000","null","null","null","null"
"The 100: Season 1","5.200.000","The 100: Season 1","5.600.000","null","null","null","null"
"Henry Danger: Season 2","5.200.000","Henry Danger: Season 2","3.700.000","null","null","null","null"
"Alpha Males: Season 1 // Machos alfa: Temporada 1","5.200.000","null","null","null","null","null","null"
"Cobra Kai: Season 2","5.200.000","Cobra Kai: Season 2","5.600.000","null","null","null","null"
"Brooklyn Nine-Nine: Season 7","5.200.000","Brooklyn Nine-Nine: Season 7","5.400.000","null","null","null","null"
"Bad Surgeon: Love Under the Knife: Season 1","5.200.000","Bad Surgeon: Love Under the Knife: Season 1","17.000.000","null","null","null","null"
"Gilmore Girls: Season 2","5.100.000","Gilmore Girls: Season 2","7.400.000","null","null","null","null"
"Lucifer: Season 2","5.100.000","Lucifer: Season 2","5.600.000","null","null","null","null"
"The Walking Dead: Season 3","5.100.000","The Walking Dead: Season 3","4.900.000","null","null","null","null"
"Friends (1994): Season 6","5.100.000","Friends (1994): Season 6","5.700.000","null","null","null","null"
"Maid: Limited Series","5.100.000","Maid: Limited Series","4.100.000","null","null","null","null"
"Friends (1994): Season 5","5.100.000","Friends (1994): Season 5","5.900.000","null","null","null","null"
"Sex and the City: Season 3","5.100.000","null","null","null","null","null","null"
"Peaky Blinders: Season 5","5.100.000","Peaky Blinders: Season 5","5.600.000","null","null","null","null"
"The InBESTigators: Season 1","5.100.000","The InBESTigators: Season 1","4.300.000","null","null","null","null"
"Blood of Zeus: Season 2","5.100.000","null","null","null","null","null","null"
"THE MAGIC PRANK SHOW with Justin Willman: Season 1","5.100.000","null","null","null","null","null","null"
"Mighty Little Bheem: Festival of Colors: Collection","5.100.000","Mighty Little Bheem: Festival of Colors: Collection","3.800.000","null","null","null","null"
"The Blacklist: Season 1","5.000.000","The Blacklist: Season 1","4.600.000","null","null","null","null"
"The Rookie: Season 2","5.000.000","The Rookie: Season 2","2.100.000","null","null","null","null"
"Jurassic World Camp Cretaceous: Season 4","5.000.000","Jurassic World Camp Cretaceous: Season 4","4.100.000","null","null","null","null"
"Chip and Potato: Season 4","5.000.000","Chip and Potato: Season 4","5.100.000","null","null","null","null"
"Jo Koy: Live from Brooklyn","5.000.000","null","null","null","null","null","null"
"José Comilão 2","5.000.000","José Comilão 2","6.600.000","null","null","null","null"
"LEGO City 2017","5.000.000","LEGO City 2017","4.000.000","null","null","null","null"
"S.W.A.T. (2017): Season 5","4.900.000","S.W.A.T. (2017): Season 5","4.000.000","null","null","null","null"
"S.W.A.T. (2017): Season 3","4.900.000","S.W.A.T. (2017): Season 3","3.500.000","null","null","null","null"
"Designated Survivor: Season 1","4.900.000","Designated Survivor: Season 1","4.100.000","null","null","null","null"
"House","11:44","null","null","null","null","null","null"
"Friends (1994): Season 7","4.900.000","Friends (1994): Season 7","5.500.000","null","null","null","null"
"The Lincoln Lawyer: Season 2","4.900.000","The Lincoln Lawyer: Season 2","35.700.000","null","null","null","null"
"Sex/Life: Season 1","4.900.000","Sex/Life: Season 1","6.700.000","null","null","null","null"
"Cobra Kai: Season 4","4.900.000","Cobra Kai: Season 4","5.300.000","null","null","null","null"
"Emily in Paris: Season 3","4.900.000","Emily in Paris: Season 3","5.100.000","null","null","null","null"
"Never Have I Ever: Season 4","4.900.000","Never Have I Ever: Season 4","10.900.000","null","null","null","null"
"Surviving Summer: Season 1","4.900.000","Surviving Summer: Season 1","8.200.000","null","null","null","null"
"Simon (2016): Season 1","4.900.000","Simon (2016): Season 1","4.700.000","null","null","null","null"
"Together: Treble Winners: Limited Series","4.900.000","null","null","null","null","null","null"
"Tacoma FD: Season 1","4.900.000","null","null","null","null","null","null"
"Love on the Spectrum: Season 1","4.900.000","Love on the Spectrum: Season 1","700.000","null","null","null","null"
"Brooklyn Nine-Nine: Season 8","4.900.000","Brooklyn Nine-Nine: Season 8","5.400.000","null","null","null","null"
"Our Planet II","4.900.000","Our Planet II","14.200.000","null","null","null","null"
"The Vince Staples Show: Season 1","4.900.000","null","null","null","null","null","null"
"Numberblocks: Season 1","4.900.000","Numberblocks: Season 1","3.100.000","null","null","null","null"
"Taylor Tomlinson: Have It All","4.900.000","null","null","null","null","null","null"
"Gilmore Girls: Season 3","4.800.000","Gilmore Girls: Season 3","6.800.000","null","null","null","null"
"The Rookie: Season 3","4.800.000","The Rookie: Season 3","1.900.000","null","null","null","null"
"Friends (1994): Season 4","4.800.000","Friends (1994): Season 4","5.600.000","null","null","null","null"
"Friends (1994): Season 8","4.800.000","Friends (1994): Season 8","5.300.000","null","null","null","null"
"The Big Bang Theory: Season 4","4.800.000","The Big Bang Theory: Season 4","4.600.000","null","null","null","null"
"The Big Bang Theory: Season 7","4.800.000","The Big Bang Theory: Season 7","4.600.000","null","null","null","null"
"Vikings (2013): Season 3","4.800.000","Vikings (2013): Season 3","3.000.000","null","null","null","null"
"Full Swing: Season 2","4.800.000","null","null","null","null","null","null"
"Cobra Kai: Season 3","4.800.000","Cobra Kai: Season 3","5.100.000","null","null","null","null"
"The Legend of Korra: Book Two: Spirits","4.800.000","The Legend of Korra: Book Two: Spirits","1.800.000","null","null","null","null"
"Queer Eye: Season 8","4.800.000","null","null","null","null","null","null"
"Ben 10: Season 1","4.800.000","Ben 10: Season 1","6.600.000","null","null","null","null"
"Barbie: A Touch of Magic: Season 1","4.800.000","Barbie: A Touch of Magic: Season 1","4.200.000","null","null","null","null"
"Lupin: Part 2","4.800.000","Lupin: Part 2","19.800.000","null","null","null","null"
