"The Batman (2022)","No","","24.000.000","2:56","8.200.000","","","","","","null",""
"Salaar","No","","23.700.000","2:54","8.200.000","","","","","","null",""
"The Black Book","Yes","2023-09-22","17.000.000","2:04","8.200.000","","","","","","null",""
"S.W.A.T.: Under Siege","No","","12.200.000","1:29","8.200.000","","","","","","null",""
"Mysteries of the Terracotta Warriors","Yes","2024-06-12","10.600.000","1:18","8.200.000","","","","","","null",""
"2012","No","","21.200.000","2:38","8.100.000","","","","","","null",""
"Fifty Shades Darker","No","","16.000.000","1:58","8.100.000","","","","","","null",""
"Fast & Furious","No","","14.400.000","1:47","8.100.000","","","","","","null",""
"Queen Bees (2021)","No","","13.700.000","1:42","8.100.000","","","","","","null",""
"The Wrong Missy","Yes","2020-05-13","12.200.000","1:30","8.100.000","","","","","","null",""
"King Richard","No","","19.400.000","2:25","8.000.000","","","","","","null",""
"On the Line (2022)","No","","13.800.000","1:44","8.000.000","","","","","","null",""
"Little Man (2006)","No","","13.100.000","1:38","8.000.000","","","","","","null",""
"Peter Rabbit 2","No","","12.500.000","1:34","8.000.000","","","","","","null",""
"Tad"," The Lost Explorer and the Emerald Tablet // Tadeo Jones 3. La tabla esmeralda","No","","12.000.000","1:30","8.000.000","","","","","null",""
"Real Steel","No","","16.700.000","2:07","7.900.000","","","","","","null",""
"Hotel Mumbai","No","","16.200.000","2:03","7.900.000","","","","","","null",""
"Tyler Perry's The Single Moms Club","No","","14.700.000","1:51","7.900.000","","","","","","null",""
"The Invitation (2022)","No","","13.900.000","1:45","7.900.000","","","","","","null",""
"Morbius","No","","13.700.000","1:44","7.900.000","","","","","","null",""
"Hunger // คนหิว เกมกระหาย","Yes","2023-04-08","19.100.000","2:26","7.800.000","","","","","","null",""
"The Kissing Booth 2","Yes","2020-07-24","17.400.000","2:13","7.800.000","","","","","","null",""
"We Have a Ghost","Yes","2023-02-24","16.500.000","2:07","7.800.000","","","","","","null",""
"Secret Magic Control Agency","No","2021-03-25","13.600.000","1:45","7.800.000","","","","","","null",""
"Old Dads","Yes","2023-10-20","13.500.000","1:44","7.800.000","","","","","","null",""
"The SpongeBob SquarePants Movie","No","","11.600.000","1:29","7.800.000","","","","","","null",""
"Flushed Away","No","","11.100.000","1:25","7.800.000","","","","","","null",""
"The Matrix Resurrections","No","","19.100.000","2:28","7.700.000","","","","","","null",""
"Jumanji: The Next Level","No","","15.700.000","2:03","7.700.000","","","","","","null",""
"Kiss the Girls","No","","14.900.000","1:56","7.700.000","","","","","","null",""
"War Dogs (2016)","No","","14.600.000","1:54","7.700.000","","","","","","null",""
"A Perfect Pairing","Yes","2022-05-19","13.300.000","1:43","7.700.000","","","","","","null",""
"Goosebumps 2: Haunted Halloween","No","","11.600.000","1:30","7.700.000","","","","","","null",""
"Dr. Seuss' The Lorax","No","","11.000.000","1:26","7.700.000","","","","","","null",""
"The Martian","No","","18.000.000","2:22","7.600.000","","","","","","null",""
"Ambulance (2022)","No","","17.200.000","2:16","7.600.000","","","","","","null",""
"The Impossible","No","","14.500.000","1:54","7.600.000","","","","","","null",""
"Fatherhood","Yes","2021-06-18","14.100.000","1:51","7.600.000","","","","","","null",""
"I Can Only Imagine","No","","13.900.000","1:50","7.600.000","","","","","","null",""
"Happiness for Beginners","Yes","2023-07-27","13.400.000","1:46","7.600.000","","","","","","null",""
"Upgrade","No","","12.600.000","1:40","7.600.000","","","","","","null",""
"Love is in the Air","Yes","2023-09-28","11.300.000","1:29","7.600.000","","","","","","null",""
"Blippi's Big Dino Adventure","Yes","","8.500.000","1:07","7.600.000","","","","","","null",""
"Jurassic World: Fallen Kingdom","No","","16.000.000","2:08","7.500.000","","","","","","null",""
"The Equalizer 2","No","","15.100.000","2:01","7.500.000","","","","","","null",""
"Why Did I Get Married?","No","","14.800.000","1:58","7.500.000","","","","","","null",""
"Love and Monsters","Yes","2021-04-14","13.800.000","1:50","7.500.000","","","","","","null",""
"In Good Hands // Sen Yaşamaya Bak","Yes","2022-03-21","13.300.000","1:46","7.500.000","","","","","","null",""
"Pixels (2015)","No","","13.300.000","1:46","7.500.000","","","","","","null",""
"Beverly Hills Cop (1984)","No","","13.200.000","1:46","7.500.000","","","","","","null",""
"The Back-Up Plan","No","","13.000.000","1:44","7.500.000","","","","","","null",""
"A Vampire in the Family // Meu Cunhado é Um Vampiro","No","2023-12-24","11.200.000","1:30","7.500.000","","","","","","null",""
"Army of the Dead","Yes","2021-05-21","18.300.000","2:28","7.400.000","","","","","","null",""
"Pacific Rim","No","","16.100.000","2:11","7.400.000","","","","","","null",""
"Inside Man (2006)","No","","16.000.000","2:09","7.400.000","","","","","","null",""
"Bad Boys for Life","No","","15.200.000","2:04","7.400.000","","","","","","null",""
"The Descendants","No","","14.100.000","1:55","7.400.000","","","","","","null",""
"Make Me Believe // Sen İnandır","Yes","2023-06-23","12.800.000","1:44","7.400.000","","","","","","null",""
"Wrong Place","No","","11.900.000","1:36","7.400.000","","","","","","null",""
"Cold Meat","No","","11.000.000","1:29","7.400.000","","","","","","null",""
"CJ7 // 長江七號 // 长江七号","No","","10.800.000","1:28","7.400.000","","","","","","null",""
"Enola Holmes 2","Yes","2022-11-04","15.900.000","2:11","7.300.000","","","","","","null",""
"Howl’s Moving Castle // ハウルの動く城","No","","14.500.000","2:00","7.300.000","","","","","","null",""
"Paradise","Yes","2023-07-27","14.400.000","1:59","7.300.000","","","","","","null",""
"Faraway","Yes","2023-03-08","13.200.000","1:49","7.300.000","","","","","","null",""
"Old","No","","13.200.000","1:48","7.300.000","","","","","","null",""
"A Madea Homecoming","Yes","2022-02-25","13.000.000","1:47","7.300.000","","","","","","null",""
"How the Grinch Stole Christmas","No","","12.700.000","1:44","7.300.000","","","","","","null",""
"A Soweto Love Story","Yes","2024-02-14","12.400.000","1:42","7.300.000","","","","","","null",""
"Jungle Beat: The Movie","No","2021-05-14","10.900.000","1:30","7.300.000","","","","","","null",""
"Point Blank","Yes","2019-07-12","10.600.000","1:27","7.300.000","","","","","","null",""
"Teen Titans Go! To the Movies","No","","10.200.000","1:24","7.300.000","","","","","","null",""
"Barbie Mermaid Power","No","","8.000.000","1:06","7.300.000","","","","","","null",""
"Octonauts & the Great Barrier Reef","Yes","2020-10-13","5.700.000","0:47","7.300.000","","","","","","null",""
"Good Will Hunting","No","","15.300.000","2:07","7.200.000","","","","","","null",""
"Pride & Prejudice","No","","15.200.000","2:07","7.200.000","","","","","","null",""
"Teenage Mutant Ninja Turtles 2","No","","13.600.000","1:53","7.200.000","","","","","","null",""
"Viking Wolf // Vikingulven","Yes","2023-02-03","11.600.000","1:37","7.200.000","","","","","","null",""
"The Loud House Movie","Yes","2021-08-20","10.600.000","1:28","7.200.000","","","","","","null",""
"Pacific Rim: Uprising","No","","13.100.000","1:51","7.100.000","","","","","","null",""
"A Day to Die","No","","12.400.000","1:45","7.100.000","","","","","","null",""
"How to Train Your Dragon 2","No","","12.000.000","1:42","7.100.000","","","","","","null",""
"Alone (2020)","No","","11.600.000","1:38","7.100.000","","","","","","null",""
"The Angry Birds Movie 2","No","","11.400.000","1:37","7.100.000","","","","","","null",""
"Twenty-Something"," Divorced and Fabulous // Veinteañera"," divorciada y fantástica","No","","11.200.000","1:35","7.100.000","","","","null",""
"Spirited Away // 千と千尋の神隠し","No","","14.600.000","2:05","7.000.000","","","","","","null",""
"Suicide Squad","No","","14.300.000","2:03","7.000.000","","","","","","null",""
"Mowgli: Legend of the Jungle","No","2018-12-07","12.200.000","1:45","7.000.000","","","","","","null",""
"Sniper: Ghost Shooter","No","","11.500.000","1:39","7.000.000","","","","","","null",""
"Dog Gone","Yes","2023-01-13","11.200.000","1:36","7.000.000","","","","","","null",""
"Miller's Girl","No","","10.900.000","1:33","7.000.000","","","","","","null",""
"Duck Duck Goose","No","2018-07-20","10.700.000","1:32","7.000.000","","","","","","null",""
"Red Eye (2005)","No","","10.100.000","1:26","7.000.000","","","","","","null",""
"All Quiet on the Western Front // Im Westen nichts Neues","Yes","2022-10-28","17.200.000","2:29","6.900.000","","","","","","null",""
"The Holiday (2006)","No","","15.600.000","2:16","6.900.000","","","","","","null",""
"The Twilight Saga: New Moon","No","","15.000.000","2:11","6.900.000","","","","","","null",""
"A Journey","Yes","2024-04-12","13.300.000","1:56","6.900.000","","","","","","null",""
"Hotel Transylvania 3: Summer Vacation","No","","11.200.000","1:37","6.900.000","","","","","","null",""
"The Willoughbys","Yes","2020-04-22","10.700.000","1:33","6.900.000","","","","","","null",""
"Hell Camp: Teen Nightmare","Yes","2023-12-27","10.300.000","1:30","6.900.000","","","","","","null",""
"Monster","Yes","2024-05-16","9.800.000","1:25","6.900.000","","","","","","null",""
"Man on Fire (2004)","No","","16.600.000","2:26","6.800.000","","","","","","null",""
"Kleks Academy // Akademia pana Kleksa","Yes","2024-05-08","14.300.000","2:07","6.800.000","","","","","","null",""
"Jason Bourne","No","","14.000.000","2:03","6.800.000","","","","","","null",""
"The Twilight Saga: Breaking Dawn: Part 1","No","","13.200.000","1:57","6.800.000","","","","","","null",""
"Seraphim Falls","No","","12.700.000","1:52","6.800.000","","","","","","null",""
"The Ice Road","No","2021-06-25","12.400.000","1:49","6.800.000","","","","","","null",""
"To All the Boys: P.S. I Still Love You","Yes","2020-02-12","11.500.000","1:42","6.800.000","","","","","","null",""
"Octonauts & the Ring of Fire","Yes","2021-03-30","8.300.000","1:13","6.800.000","","","","","","null",""
"Hi Nanna","No","","17.300.000","2:36","6.700.000","","","","","","null",""
"Sweet Girl","Yes","2021-08-20","12.300.000","1:50","6.700.000","","","","","","null",""
"Jujutsu Kaisen 0: The Movie // 劇場版 呪術廻戦 0","No","","11.700.000","1:45","6.700.000","","","","","","null",""
"Dark Waters (2019)","No","","13.900.000","2:07","6.600.000","","","","","","null",""
"Girls Trip","No","","13.400.000","2:02","6.600.000","","","","","","null",""
"What Men Want","No","","12.900.000","1:57","6.600.000","","","","","","null",""
"The Kissing Booth 3","Yes","2021-08-11","12.600.000","1:54","6.600.000","","","","","","null",""
"Senior Year","Yes","2022-05-13","12.500.000","1:54","6.600.000","","","","","","null",""
"The Choice (2016)","No","","12.200.000","1:51","6.600.000","","","","","","null",""
"DC League of Super-Pets","No","","11.600.000","1:45","6.600.000","","","","","","null",""
"Think Like a Man Too","No","","11.600.000","1:46","6.600.000","","","","","","null",""
"Pokémon: Mewtwo Strikes Back - Evolution // ミュウツーの逆襲 EVOLUTION","Yes","2020-02-27","10.700.000","1:38","6.600.000","","","","","","null",""
"The Boy in the Striped Pajamas","No","","10.500.000","1:35","6.600.000","","","","","","null",""
"Storks","No","","9.500.000","1:27","6.600.000","","","","","","null",""
"The Deep End of the Ocean","No","","11.800.000","1:49","6.500.000","","","","","","null",""
"Home Team","Yes","2022-01-28","10.700.000","1:39","6.500.000","","","","","","null",""
"13 Going on 30","No","","10.600.000","1:38","6.500.000","","","","","","null",""
"Daddy Daughter Trip","No","","10.400.000","1:36","6.500.000","","","","","","null",""
"Alvin and the Chipmunks","No","","9.900.000","1:31","6.500.000","","","","","","null",""
"Gone Girl","No","","16.000.000","2:29","6.400.000","","","","","","null",""
"Downsizing","No","","14.700.000","2:17","6.400.000","","","","","","null",""
"Enola Holmes","Yes","2020-09-23","13.300.000","2:04","6.400.000","","","","","","null",""
"Godzilla (2014)","No","","13.100.000","2:03","6.400.000","","","","","","null",""
"Finding You (2021)","No","","12.700.000","2:00","6.400.000","","","","","","null",""
"Shot Caller","No","","12.700.000","2:00","6.400.000","","","","","","null",""
"The Dressmaker (2015)","No","","12.600.000","1:58","6.400.000","","","","","","null",""
"How It Ends","Yes","2018-07-13","12.000.000","1:53","6.400.000","","","","","","null",""
"Step Brothers","No","","10.500.000","1:38","6.400.000","","","","","","null",""
"Safe (2012)","No","","10.100.000","1:34","6.400.000","","","","","","null",""
"The Irishman","Yes","2019-11-27","22.100.000","3:29","6.300.000","","","","","","null",""
"Moneyball (2011)","No","","13.900.000","2:13","6.300.000","","","","","","null",""
"The Twilight Saga: Eclipse","No","","13.000.000","2:04","6.300.000","","","","","","null",""
"Instant Family","No","","12.500.000","1:59","6.300.000","","","","","","null",""
"The Last Kingdom: Seven Kings Must Die","Yes","2023-04-14","12.000.000","1:54","6.300.000","","","","","","null",""
"The Unforgivable","Yes","2021-12-10","12.000.000","1:54","6.300.000","","","","","","null",""
"365 Days: This Day","Yes","2022-04-27","11.800.000","1:52","6.300.000","","","","","","null",""
"Knights of the Zodiac","No","","11.800.000","1:52","6.300.000","","","","","","null",""
"True Spirit","Yes","2023-02-03","11.600.000","1:50","6.300.000","","","","","","null",""
"Bloodshot (2020)","No","","11.400.000","1:49","6.300.000","","","","","","null",""
"The Other Guys","No","","11.300.000","1:48","6.300.000","","","","","","null",""
"One More Shot (2024)","No","","10.900.000","1:43","6.300.000","","","","","","null",""
"The First Purge","No","","10.300.000","1:38","6.300.000","","","","","","null",""
"Pets United","No","2020-09-11","9.800.000","1:33","6.300.000","","","","","","null",""
"Gifted Hands: The Ben Carson Story","No","","9.500.000","1:30","6.300.000","","","","","","null",""
"My Little Pony: A New Generation","Yes","2021-09-24","9.500.000","1:31","6.300.000","","","","","","null",""
"The Wonderful Story of Henry Sugar","Yes","2023-09-27","4.300.000","0:41","6.300.000","","","","","","null",""
"Guntur Kaaram (Hindi)","Yes","","16.000.000","2:36","6.200.000","","","","","","null",""
"Anweshippin Kandethum","Yes","","14.700.000","2:23","6.200.000","","","","","","null",""
"Don't Look Up","Yes","2021-12-24","14.700.000","2:23","6.200.000","","","","","","null",""
"Spider-Man: Homecoming","No","","13.900.000","2:14","6.200.000","","","","","","null",""
"Maharaj // महाराज","Yes","2024-06-21","13.600.000","2:11","6.200.000","","","","","","null",""
